accX,accY,accZ
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.0,1775.0,349.0
1742.111111111111,1814.5,312.14814814814815
1742.2222222222222,1854.0,275.2962962962963
1742.3333333333333,1893.5,238.44444444444443
1742.4444444444443,1933.0,201.59259259259258
1742.5555555555557,1972.5,164.74074074074073
1742.6666666666667,2012.0,127.88888888888886
1742.7777777777778,2051.5,91.03703703703701
1742.888888888889,2091.0,54.18518518518516
1743.0,2130.5,17.333333333333314
1743.111111111111,2170.0,-19.518518518518533
1743.2222222222222,2209.5,-56.37037037037038
1743.3333333333333,2249.0,-93.22222222222229
1743.4444444444443,2288.5,-130.07407407407413
1743.5555555555557,2328.0,-166.92592592592598
1743.6666666666667,2367.5,-203.77777777777783
1743.7777777777778,2407.0,-240.62962962962968
1743.888888888889,2446.5,-277.4814814814815
1744.0,2486.0,-314.33333333333337
1744.111111111111,2525.5,-351.1851851851852
1744.2222222222222,2565.0,-388.03703703703707
1744.3333333333333,2604.5,-424.8888888888889
1744.4444444444443,2644.0,-461.74074074074076
1744.5555555555557,2683.5,-498.5925925925926
1744.6666666666667,2723.0,-535.4444444444446
1744.7777777777778,2762.5,-572.2962962962964
1744.888888888889,2802.0,-609.1481481481483
1745.0,2841.5,-646.0000000000001
1745.111111111111,2881.0,-682.851851851852
1745.2222222222222,2920.5,-719.7037037037037
1745.3333333333333,2960.0,-756.5555555555557
1745.4444444444443,2999.5,-793.4074074074074
1745.5555555555557,3039.0,-830.2592592592594
