accX,accY,accZ
119.0,3938.0,-1628.0
77.5625,3896.2291666666665,-1586.3958333333333
36.125,3854.4583333333335,-1544.7916666666667
-5.3125,3812.6875,-1503.1875
-46.75,3770.9166666666665,-1461.5833333333333
-88.1875,3729.1458333333335,-1419.9791666666667
-129.625,3687.375,-1378.375
-171.0625,3645.6041666666665,-1336.7708333333335
-212.5,3603.8333333333335,-1295.1666666666667
-253.9375,3562.0625,-1253.5625
-295.375,3520.2916666666665,-1211.9583333333335
-336.8125,3478.5208333333335,-1170.3541666666667
-378.25,3436.75,-1128.75
-419.6875,3394.9791666666665,-1087.1458333333335
-461.125,3353.208333333333,-1045.5416666666667
-502.5625,3311.4375,-1003.9375
-544.0,3269.6666666666665,-962.3333333333334
-585.4375,3227.895833333333,-920.7291666666667
-626.875,3186.125,-879.125
-668.3125,3144.3541666666665,-837.5208333333334
-709.75,3102.583333333333,-795.9166666666667
-751.1875,3060.8125,-754.3125
-792.625,3019.0416666666665,-712.7083333333334
-834.0625,2977.270833333333,-671.1041666666667
-875.5,2935.5,-629.5
-916.9375,2893.7291666666665,-587.8958333333335
-958.375,2851.958333333333,-546.2916666666667
-999.8125,2810.1875,-504.6875
-1041.25,2768.4166666666665,-463.0833333333335
-1082.6875,2726.645833333333,-421.47916666666674
-1124.125,2684.875,-379.875
-1165.5625,2643.1041666666665,-338.2708333333335
-1207.0,2601.333333333333,-296.66666666666674
-1248.4375,2559.5625,-255.0625
-1289.875,2517.7916666666665,-213.45833333333348
-1331.3125,2476.020833333333,-171.85416666666674
-1372.75,2434.25,-130.25
-1414.1875,2392.4791666666665,-88.64583333333348
-1455.625,2350.708333333333,-47.04166666666674
-1497.0625,2308.9375,-5.4375
-1538.5,2267.1666666666665,36.166666666666515
-1579.9375,2225.395833333333,77.77083333333326
-1621.375,2183.625,119.375
-1662.8125,2141.8541666666665,160.97916666666652
-1704.25,2100.083333333333,202.58333333333326
-1745.6875,2058.3125,244.1875
-1787.125,2016.5416666666665,285.7916666666665
-1828.5625,1974.7708333333333,327.39583333333326
-1870.0,1933.0,369.0
-1832.5686274509803,1933.1568627450981,329.6862745098039
-1795.137254901961,1933.313725490196,290.37254901960785
-1757.7058823529412,1933.4705882352941,251.05882352941177
-1720.2745098039215,1933.6274509803923,211.7450980392157
-1682.8431372549019,1933.7843137254902,172.4313725490196
-1645.4117647058824,1933.9411764705883,133.11764705882354
-1607.9803921568628,1934.0980392156862,93.80392156862746
-1570.549019607843,1934.2549019607843,54.49019607843138
-1533.1176470588234,1934.4117647058824,15.176470588235304
-1495.686274509804,1934.5686274509803,-24.137254901960773
-1458.2549019607843,1934.7254901960785,-63.45098039215685
-1420.8235294117649,1934.8823529411766,-102.76470588235293
-1383.3921568627452,1935.0392156862745,-142.078431372549
-1345.9607843137255,1935.1960784313726,-181.39215686274508
-1308.5294117647059,1935.3529411764705,-220.70588235294122
-1271.0980392156862,1935.5098039215686,-260.01960784313724
-1233.6666666666667,1935.6666666666667,-299.33333333333326
-1196.235294117647,1935.8235294117646,-338.6470588235294
-1158.8039215686276,1935.9803921568628,-377.9607843137255
-1121.372549019608,1936.137254901961,-417.27450980392155
-1083.9411764705883,1936.2941176470588,-456.58823529411757
-1046.5098039215686,1936.450980392157,-495.9019607843137
-1009.0784313725491,1936.6078431372548,-535.2156862745098
-971.6470588235295,1936.764705882353,-574.5294117647059
-934.2156862745098,1936.921568627451,-613.8431372549019
-896.7843137254903,1937.078431372549,-653.156862745098
-859.3529411764706,1937.235294117647,-692.4705882352941
-821.921568627451,1937.3921568627452,-731.7843137254902
-784.4901960784314,1937.549019607843,-771.0980392156862
-747.0588235294117,1937.7058823529412,-810.4117647058824
-709.6274509803923,1937.862745098039,-849.7254901960785
-672.1960784313726,1938.0196078431372,-889.0392156862745
-634.7647058823529,1938.1764705882354,-928.3529411764705
-597.3333333333335,1938.3333333333333,-967.6666666666665
-559.9019607843138,1938.4901960784314,-1006.9803921568628
-522.4705882352941,1938.6470588235295,-1046.2941176470588
-485.0392156862745,1938.8039215686274,-1085.6078431372548
-447.60784313725503,1938.9607843137255,-1124.921568627451
-410.17647058823536,1939.1176470588234,-1164.235294117647
-372.7450980392157,1939.2745098039215,-1203.549019607843
-335.31372549019625,1939.4313725490197,-1242.862745098039
-297.8823529411766,1939.5882352941176,-1282.1764705882351
-260.4509803921569,1939.7450980392157,-1321.4901960784314
-223.01960784313724,1939.9019607843138,-1360.8039215686274
-185.5882352941178,1940.0588235294117,-1400.1176470588234
-148.15686274509812,1940.2156862745098,-1439.4313725490197
-110.72549019607845,1940.3725490196077,-1478.7450980392157
-73.29411764705901,1940.5294117647059,-1518.0588235294117
-35.86274509803934,1940.686274509804,-1557.3725490196077
1.5686274509803297,1940.8431372549019,-1596.6862745098038
39.0,1941.0,-1636.0
39.84313725490196,1980.6666666666667,-1635.3333333333333
40.68627450980392,2020.3333333333333,-1634.6666666666667
41.529411764705884,2060.0,-1634.0
42.372549019607845,2099.6666666666665,-1633.3333333333333
43.21568627450981,2139.3333333333335,-1632.6666666666667
44.05882352941177,2179.0,-1632.0
44.90196078431373,2218.6666666666665,-1631.3333333333333
45.745098039215684,2258.3333333333335,-1630.6666666666667
46.588235294117645,2298.0,-1630.0
47.431372549019606,2337.6666666666665,-1629.3333333333333
48.27450980392157,2377.3333333333335,-1628.6666666666667
49.11764705882353,2417.0,-1628.0
49.96078431372549,2456.6666666666665,-1627.3333333333333
50.80392156862745,2496.333333333333,-1626.6666666666667
51.64705882352941,2536.0,-1626.0
52.490196078431374,2575.6666666666665,-1625.3333333333333
53.333333333333336,2615.333333333333,-1624.6666666666667
54.17647058823529,2655.0,-1624.0
55.01960784313725,2694.6666666666665,-1623.3333333333333
55.86274509803921,2734.333333333333,-1622.6666666666667
56.705882352941174,2774.0,-1622.0
57.549019607843135,2813.6666666666665,-1621.3333333333333
58.3921568627451,2853.333333333333,-1620.6666666666667
59.23529411764706,2893.0,-1620.0
60.07843137254902,2932.6666666666665,-1619.3333333333333
60.92156862745098,2972.333333333333,-1618.6666666666667
61.76470588235294,3012.0,-1618.0
62.6078431372549,3051.6666666666665,-1617.3333333333333
63.450980392156865,3091.333333333333,-1616.6666666666667
64.29411764705883,3131.0,-1616.0
65.13725490196079,3170.6666666666665,-1615.3333333333333
65.98039215686275,3210.333333333333,-1614.6666666666667
66.82352941176471,3250.0,-1614.0
67.66666666666667,3289.6666666666665,-1613.3333333333333
68.50980392156863,3329.333333333333,-1612.6666666666667
69.35294117647058,3369.0,-1612.0
70.19607843137254,3408.6666666666665,-1611.3333333333333
71.0392156862745,3448.333333333333,-1610.6666666666667
71.88235294117646,3488.0,-1610.0
72.72549019607843,3527.6666666666665,-1609.3333333333333
73.56862745098039,3567.333333333333,-1608.6666666666667
74.41176470588235,3607.0,-1608.0
75.25490196078431,3646.6666666666665,-1607.3333333333333
76.09803921568627,3686.333333333333,-1606.6666666666667
76.94117647058823,3726.0,-1606.0
77.7843137254902,3765.6666666666665,-1605.3333333333333
78.62745098039215,3805.333333333333,-1604.6666666666667
79.47058823529412,3845.0,-1604.0
80.31372549019608,3884.6666666666665,-1603.3333333333333
81.15686274509804,3924.333333333333,-1602.6666666666667
82.0,3964.0,-1602.0
81.85416666666667,3963.6875,-1602.125
