accX,accY,accZ
370.0,2006.0,-1817.0
328.1041666666667,2004.7708333333333,-1777.1041666666667
286.2083333333333,2003.5416666666667,-1737.2083333333333
244.3125,2002.3125,-1697.3125
202.41666666666666,2001.0833333333333,-1657.4166666666667
160.52083333333331,1999.8541666666667,-1617.5208333333333
118.625,1998.625,-1577.625
76.72916666666663,1997.3958333333333,-1537.7291666666665
34.833333333333314,1996.1666666666667,-1497.8333333333333
-7.0625,1994.9375,-1457.9375
-48.95833333333337,1993.7083333333333,-1418.0416666666665
-90.85416666666669,1992.4791666666667,-1378.1458333333333
-132.75,1991.25,-1338.25
-174.64583333333337,1990.0208333333333,-1298.3541666666665
-216.54166666666674,1988.7916666666667,-1258.4583333333333
-258.4375,1987.5625,-1218.5625
-300.33333333333337,1986.3333333333333,-1178.6666666666665
-342.22916666666674,1985.1041666666667,-1138.7708333333333
-384.125,1983.875,-1098.875
-426.02083333333337,1982.6458333333333,-1058.9791666666665
-467.91666666666674,1981.4166666666667,-1019.0833333333333
-509.8125,1980.1875,-979.1875
-551.7083333333334,1978.9583333333333,-939.2916666666666
-593.6041666666667,1977.7291666666667,-899.3958333333333
-635.5,1976.5,-859.5
-677.3958333333335,1975.2708333333333,-819.6041666666666
-719.2916666666667,1974.0416666666667,-779.7083333333333
-761.1875,1972.8125,-739.8125
-803.0833333333335,1971.5833333333333,-699.9166666666665
-844.9791666666667,1970.3541666666667,-660.0208333333333
-886.875,1969.125,-620.125
-928.7708333333335,1967.8958333333333,-580.2291666666665
-970.6666666666667,1966.6666666666667,-540.3333333333333
-1012.5625,1965.4375,-500.4375
-1054.4583333333335,1964.2083333333333,-460.5416666666665
-1096.3541666666667,1962.9791666666667,-420.64583333333326
-1138.25,1961.75,-380.75
-1180.1458333333335,1960.5208333333333,-340.8541666666665
-1222.0416666666667,1959.2916666666667,-300.95833333333326
-1263.9375,1958.0625,-261.0625
-1305.8333333333335,1956.8333333333333,-221.16666666666652
-1347.7291666666667,1955.6041666666667,-181.27083333333326
-1389.625,1954.375,-141.375
-1431.5208333333335,1953.1458333333333,-101.47916666666652
-1473.4166666666667,1951.9166666666667,-61.58333333333326
-1515.3125,1950.6875,-21.6875
-1557.2083333333335,1949.4583333333333,18.208333333333485
-1599.1041666666667,1948.2291666666667,58.10416666666674
-1641.0,1947.0,98.0
-1640.7777777777778,1946.9074074074074,96.94444444444444
-1640.5555555555557,1946.8148148148148,95.88888888888889
-1640.3333333333333,1946.7222222222222,94.83333333333333
-1640.111111111111,1946.6296296296296,93.77777777777777
-1639.888888888889,1946.537037037037,92.72222222222223
-1639.6666666666667,1946.4444444444443,91.66666666666667
-1639.4444444444443,1946.351851851852,90.61111111111111
-1639.2222222222222,1946.2592592592594,89.55555555555556
-1639.0,1946.1666666666667,88.5
-1638.7777777777778,1946.0740740740741,87.44444444444444
-1638.5555555555557,1945.9814814814815,86.38888888888889
-1638.3333333333333,1945.888888888889,85.33333333333333
-1638.111111111111,1945.7962962962963,84.27777777777777
-1637.888888888889,1945.7037037037037,83.22222222222223
-1637.6666666666667,1945.611111111111,82.16666666666667
-1637.4444444444443,1945.5185185185185,81.11111111111111
-1637.2222222222222,1945.4259259259259,80.05555555555556
-1637.0,1945.3333333333333,79.0
-1636.7777777777778,1945.2407407407406,77.94444444444444
-1636.5555555555557,1945.148148148148,76.88888888888889
-1636.3333333333333,1945.0555555555557,75.83333333333333
-1636.111111111111,1944.962962962963,74.77777777777777
-1635.888888888889,1944.8703703703704,73.72222222222223
-1635.6666666666667,1944.7777777777778,72.66666666666666
-1635.4444444444443,1944.6851851851852,71.61111111111111
-1635.2222222222222,1944.5925925925926,70.55555555555556
-1635.0,1944.5,69.5
-1634.7777777777778,1944.4074074074074,68.44444444444444
-1634.5555555555557,1944.3148148148148,67.38888888888889
-1634.3333333333333,1944.2222222222222,66.33333333333333
-1634.111111111111,1944.1296296296296,65.27777777777777
-1633.888888888889,1944.037037037037,64.22222222222223
-1633.6666666666667,1943.9444444444443,63.166666666666664
-1633.4444444444443,1943.851851851852,62.11111111111111
-1633.2222222222222,1943.7592592592594,61.05555555555556
-1633.0,1943.6666666666667,60.0
-1632.7777777777778,1943.5740740740741,58.94444444444444
-1632.5555555555557,1943.4814814814815,57.888888888888886
-1632.3333333333333,1943.388888888889,56.833333333333336
-1632.111111111111,1943.2962962962963,55.77777777777778
-1631.888888888889,1943.2037037037037,54.72222222222222
-1631.6666666666667,1943.111111111111,53.666666666666664
-1631.4444444444443,1943.0185185185185,52.61111111111111
-1631.2222222222222,1942.9259259259259,51.55555555555556
-1631.0,1942.8333333333333,50.5
-1630.7777777777778,1942.7407407407406,49.44444444444444
-1630.5555555555557,1942.648148148148,48.388888888888886
-1630.3333333333333,1942.5555555555557,47.33333333333333
-1630.111111111111,1942.462962962963,46.27777777777778
-1629.888888888889,1942.3703703703704,45.22222222222222
-1629.6666666666667,1942.2777777777778,44.166666666666664
-1629.4444444444443,1942.1851851851852,43.11111111111111
-1629.2222222222222,1942.0925925925926,42.05555555555556
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
-1629.0,1942.0,41.0
