accX,accY,accZ
-1625.0,3921.0,2023.0
-1625.111111111111,3921.8055555555557,2022.0833333333333
-1625.2222222222222,3922.6111111111113,2021.1666666666667
-1625.3333333333333,3923.4166666666665,2020.25
-1625.4444444444443,3924.222222222222,2019.3333333333333
-1625.5555555555557,3925.027777777778,2018.4166666666667
-1625.6666666666667,3925.8333333333335,2017.5
-1625.7777777777778,3926.6388888888887,2016.5833333333333
-1625.888888888889,3927.4444444444443,2015.6666666666667
-1626.0,3928.25,2014.75
-1626.111111111111,3929.0555555555557,2013.8333333333333
-1626.2222222222222,3929.8611111111113,2012.9166666666667
-1626.3333333333333,3930.6666666666665,2012.0
-1626.4444444444443,3931.472222222222,2011.0833333333333
-1626.5555555555557,3932.277777777778,2010.1666666666667
-1626.6666666666667,3933.0833333333335,2009.25
-1626.7777777777778,3933.8888888888887,2008.3333333333333
-1626.888888888889,3934.6944444444443,2007.4166666666667
-1627.0,3935.5,2006.5
-1627.111111111111,3936.3055555555557,2005.5833333333333
-1627.2222222222222,3937.1111111111113,2004.6666666666667
-1627.3333333333333,3937.9166666666665,2003.75
-1627.4444444444443,3938.722222222222,2002.8333333333333
-1627.5555555555557,3939.527777777778,2001.9166666666667
-1627.6666666666667,3940.3333333333335,2001.0
-1627.7777777777778,3941.1388888888887,2000.0833333333333
-1627.888888888889,3941.9444444444443,1999.1666666666667
-1628.0,3942.75,1998.25
-1628.111111111111,3943.5555555555557,1997.3333333333333
-1628.2222222222222,3944.3611111111113,1996.4166666666667
-1628.3333333333333,3945.1666666666665,1995.5
-1628.4444444444443,3945.972222222222,1994.5833333333333
-1628.5555555555557,3946.777777777778,1993.6666666666667
-1628.6666666666667,3947.5833333333335,1992.75
-1628.7777777777778,3948.3888888888887,1991.8333333333333
-1628.888888888889,3949.1944444444443,1990.9166666666667
-1629.0,3950.0,1990.0
-1629.2698412698412,3949.84126984127,1989.6984126984128
-1629.5396825396826,3949.6825396825398,1989.3968253968253
-1629.8095238095239,3949.5238095238096,1989.095238095238
-1630.079365079365,3949.3650793650795,1988.7936507936508
-1630.3492063492063,3949.2063492063494,1988.4920634920634
-1630.6190476190477,3949.0476190476193,1988.1904761904761
-1630.888888888889,3948.8888888888887,1987.888888888889
-1631.1587301587301,3948.7301587301586,1987.5873015873017
-1631.4285714285713,3948.5714285714284,1987.2857142857142
-1631.6984126984128,3948.4126984126983,1986.984126984127
-1631.968253968254,3948.253968253968,1986.6825396825398
-1632.2380952380952,3948.095238095238,1986.3809523809523
-1632.5079365079366,3947.936507936508,1986.079365079365
-1632.7777777777778,3947.777777777778,1985.7777777777778
-1633.047619047619,3947.6190476190477,1985.4761904761904
-1633.3174603174602,3947.4603174603176,1985.1746031746031
-1633.5873015873017,3947.3015873015875,1984.873015873016
-1633.857142857143,3947.1428571428573,1984.5714285714287
-1634.126984126984,3946.9841269841268,1984.2698412698412
-1634.3968253968253,3946.8253968253966,1983.968253968254
-1634.6666666666667,3946.6666666666665,1983.6666666666667
-1634.936507936508,3946.5079365079364,1983.3650793650793
-1635.2063492063492,3946.3492063492063,1983.063492063492
-1635.4761904761904,3946.190476190476,1982.7619047619048
-1635.7460317460318,3946.031746031746,1982.4603174603174
-1636.015873015873,3945.873015873016,1982.1587301587301
-1636.2857142857142,3945.714285714286,1981.857142857143
-1636.5555555555557,3945.5555555555557,1981.5555555555557
-1636.8253968253969,3945.3968253968255,1981.2539682539682
-1637.095238095238,3945.2380952380954,1980.952380952381
-1637.3650793650793,3945.0793650793653,1980.6507936507937
-1637.6349206349207,3944.9206349206347,1980.3492063492063
-1637.904761904762,3944.7619047619046,1980.047619047619
-1638.1746031746031,3944.6031746031745,1979.7460317460318
-1638.4444444444443,3944.4444444444443,1979.4444444444443
-1638.7142857142858,3944.285714285714,1979.142857142857
-1638.984126984127,3944.126984126984,1978.8412698412699
-1639.2539682539682,3943.968253968254,1978.5396825396826
-1639.5238095238096,3943.809523809524,1978.2380952380952
-1639.7936507936508,3943.6507936507937,1977.936507936508
-1640.063492063492,3943.4920634920636,1977.6349206349207
-1640.3333333333333,3943.3333333333335,1977.3333333333333
-1640.6031746031747,3943.1746031746034,1977.031746031746
-1640.873015873016,3943.0158730158732,1976.7301587301588
-1641.142857142857,3942.8571428571427,1976.4285714285713
-1641.4126984126983,3942.6984126984125,1976.126984126984
-1641.6825396825398,3942.5396825396824,1975.8253968253969
-1641.952380952381,3942.3809523809523,1975.5238095238096
-1642.2222222222222,3942.222222222222,1975.2222222222222
-1642.4920634920634,3942.063492063492,1974.920634920635
-1642.7619047619048,3941.904761904762,1974.6190476190477
-1643.031746031746,3941.746031746032,1974.3174603174602
-1643.3015873015872,3941.5873015873017,1974.015873015873
-1643.5714285714287,3941.4285714285716,1973.7142857142858
-1643.8412698412699,3941.2698412698414,1973.4126984126983
-1644.111111111111,3941.1111111111113,1973.111111111111
-1644.3809523809523,3940.9523809523807,1972.8095238095239
-1644.6507936507937,3940.7936507936506,1972.5079365079366
-1644.920634920635,3940.6349206349205,1972.2063492063492
-1645.1904761904761,3940.4761904761904,1971.904761904762
-1645.4603174603174,3940.3174603174602,1971.6031746031747
-1645.7301587301588,3940.15873015873,1971.3015873015872
-1646.0,3940.0,1971.0
-1646.0277777777778,3939.3888888888887,1970.75
-1646.0555555555557,3938.777777777778,1970.5
-1646.0833333333333,3938.1666666666665,1970.25
-1646.111111111111,3937.5555555555557,1970.0
-1646.138888888889,3936.9444444444443,1969.75
-1646.1666666666667,3936.3333333333335,1969.5
-1646.1944444444443,3935.722222222222,1969.25
-1646.2222222222222,3935.1111111111113,1969.0
-1646.25,3934.5,1968.75
-1646.2777777777778,3933.8888888888887,1968.5
-1646.3055555555557,3933.277777777778,1968.25
-1646.3333333333333,3932.6666666666665,1968.0
-1646.361111111111,3932.0555555555557,1967.75
-1646.388888888889,3931.4444444444443,1967.5
-1646.4166666666667,3930.8333333333335,1967.25
-1646.4444444444443,3930.222222222222,1967.0
-1646.4722222222222,3929.6111111111113,1966.75
-1646.5,3929.0,1966.5
-1646.5277777777778,3928.3888888888887,1966.25
-1646.5555555555557,3927.777777777778,1966.0
-1646.5833333333333,3927.1666666666665,1965.75
-1646.611111111111,3926.5555555555557,1965.5
-1646.638888888889,3925.9444444444443,1965.25
-1646.6666666666667,3925.3333333333335,1965.0
-1646.6944444444443,3924.722222222222,1964.75
-1646.7222222222222,3924.1111111111113,1964.5
-1646.75,3923.5,1964.25
-1646.7777777777778,3922.8888888888887,1964.0
-1646.8055555555557,3922.277777777778,1963.75
-1646.8333333333333,3921.6666666666665,1963.5
-1646.861111111111,3921.0555555555557,1963.25
-1646.888888888889,3920.4444444444443,1963.0
-1646.9166666666667,3919.8333333333335,1962.75
-1646.9444444444443,3919.222222222222,1962.5
-1646.9722222222222,3918.6111111111113,1962.25
-1647.0,3918.0,1962.0
-1646.9411764705883,3918.176470588235,1962.3725490196077
-1646.8823529411766,3918.3529411764707,1962.7450980392157
-1646.8235294117646,3918.529411764706,1963.1176470588234
-1646.764705882353,3918.705882352941,1963.4901960784314
-1646.7058823529412,3918.8823529411766,1963.862745098039
-1646.6470588235295,3919.0588235294117,1964.235294117647
-1646.5882352941176,3919.235294117647,1964.6078431372548
-1646.5294117647059,3919.4117647058824,1964.9803921568628
-1646.4705882352941,3919.5882352941176,1965.3529411764705
-1646.4117647058824,3919.764705882353,1965.7254901960785
-1646.3529411764705,3919.9411764705883,1966.0980392156862
-1646.2941176470588,3920.1176470588234,1966.4705882352941
-1646.235294117647,3920.294117647059,1966.8431372549019
-1646.1764705882354,3920.470588235294,1967.2156862745098
-1646.1176470588234,3920.6470588235293,1967.5882352941176
-1646.0588235294117,3920.823529411765,1967.9607843137255
-1646.0,3921.0,1968.3333333333333
-1645.9411764705883,3921.176470588235,1968.7058823529412
-1645.8823529411766,3921.3529411764707,1969.078431372549
-1645.8235294117646,3921.529411764706,1969.450980392157
-1645.764705882353,3921.705882352941,1969.8235294117646
-1645.7058823529412,3921.8823529411766,1970.1960784313726
-1645.6470588235295,3922.0588235294117,1970.5686274509803
-1645.5882352941176,3922.235294117647,1970.9411764705883
-1645.5294117647059,3922.4117647058824,1971.313725490196
-1645.4705882352941,3922.5882352941176,1971.686274509804
-1645.4117647058824,3922.764705882353,1972.0588235294117
-1645.3529411764705,3922.9411764705883,1972.4313725490197
-1645.2941176470588,3923.1176470588234,1972.8039215686274
-1645.235294117647,3923.294117647059,1973.1764705882354
-1645.1764705882354,3923.470588235294,1973.549019607843
-1645.1176470588234,3923.6470588235293,1973.921568627451
-1645.0588235294117,3923.823529411765,1974.2941176470588
-1645.0,3924.0,1974.6666666666667
-1644.9411764705883,3924.176470588235,1975.0392156862745
-1644.8823529411766,3924.3529411764707,1975.4117647058824
-1644.8235294117646,3924.529411764706,1975.7843137254902
-1644.764705882353,3924.705882352941,1976.1568627450981
-1644.7058823529412,3924.8823529411766,1976.5294117647059
-1644.6470588235295,3925.0588235294117,1976.9019607843138
-1644.5882352941176,3925.235294117647,1977.2745098039215
-1644.5294117647059,3925.4117647058824,1977.6470588235295
-1644.4705882352941,3925.5882352941176,1978.0196078431372
-1644.4117647058824,3925.764705882353,1978.3921568627452
-1644.3529411764705,3925.9411764705883,1978.764705882353
-1644.2941176470588,3926.1176470588234,1979.137254901961
-1644.235294117647,3926.294117647059,1979.5098039215686
-1644.1764705882354,3926.470588235294,1979.8823529411766
-1644.1176470588234,3926.6470588235293,1980.2549019607843
-1644.0588235294117,3926.823529411765,1980.6274509803923
-1644.0,3927.0,1981.0
-1643.8958333333333,3927.0,1980.7708333333333
-1643.7916666666667,3927.0,1980.5416666666667
-1643.6875,3927.0,1980.3125
-1643.5833333333333,3927.0,1980.0833333333333
-1643.4791666666667,3927.0,1979.8541666666667
-1643.375,3927.0,1979.625
-1643.2708333333333,3927.0,1979.3958333333333
-1643.1666666666667,3927.0,1979.1666666666667
-1643.0625,3927.0,1978.9375
-1642.9583333333333,3927.0,1978.7083333333333
-1642.8541666666667,3927.0,1978.4791666666667
-1642.75,3927.0,1978.25
-1642.6458333333333,3927.0,1978.0208333333333
-1642.5416666666667,3927.0,1977.7916666666667
-1642.4375,3927.0,1977.5625
-1642.3333333333333,3927.0,1977.3333333333333
-1642.2291666666667,3927.0,1977.1041666666667
-1642.125,3927.0,1976.875
-1642.0208333333333,3927.0,1976.6458333333333
-1641.9166666666667,3927.0,1976.4166666666667
-1641.8125,3927.0,1976.1875
-1641.7083333333333,3927.0,1975.9583333333333
-1641.6041666666667,3927.0,1975.7291666666667
-1641.5,3927.0,1975.5
-1641.3958333333333,3927.0,1975.2708333333333
-1641.2916666666667,3927.0,1975.0416666666667
-1641.1875,3927.0,1974.8125
-1641.0833333333333,3927.0,1974.5833333333333
-1640.9791666666667,3927.0,1974.3541666666667
-1640.875,3927.0,1974.125
-1640.7708333333333,3927.0,1973.8958333333333
-1640.6666666666667,3927.0,1973.6666666666667
-1640.5625,3927.0,1973.4375
-1640.4583333333333,3927.0,1973.2083333333333
-1640.3541666666667,3927.0,1972.9791666666667
-1640.25,3927.0,1972.75
-1640.1458333333333,3927.0,1972.5208333333333
-1640.0416666666667,3927.0,1972.2916666666667
-1639.9375,3927.0,1972.0625
-1639.8333333333333,3927.0,1971.8333333333333
-1639.7291666666667,3927.0,1971.6041666666667
-1639.625,3927.0,1971.375
-1639.5208333333333,3927.0,1971.1458333333333
-1639.4166666666667,3927.0,1970.9166666666667
-1639.3125,3927.0,1970.6875
-1639.2083333333333,3927.0,1970.4583333333333
-1639.1041666666667,3927.0,1970.2291666666667
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
-1639.0,3927.0,1970.0
