accX,accY,accZ
1678.0,77.0,353.0
1725.3333333333333,29.95238095238095,350.95238095238096
1772.6666666666667,-17.095238095238102,348.9047619047619
1820.0,-64.14285714285717,346.85714285714283
1867.3333333333333,-111.1904761904762,344.8095238095238
1914.6666666666667,-158.23809523809524,342.76190476190476
1962.0,-205.28571428571433,340.7142857142857
2009.3333333333335,-252.33333333333337,338.6666666666667
2056.6666666666665,-299.3809523809524,336.6190476190476
2104.0,-346.42857142857144,334.57142857142856
2151.3333333333335,-393.4761904761905,332.5238095238095
2198.666666666667,-440.5238095238095,330.4761904761905
2246.0,-487.57142857142867,328.42857142857144
2293.3333333333335,-534.6190476190477,326.3809523809524
2340.666666666667,-581.6666666666667,324.3333333333333
2388.0,-628.7142857142858,322.2857142857143
2435.3333333333335,-675.7619047619048,320.23809523809524
2482.666666666667,-722.8095238095239,318.1904761904762
2530.0,-769.8571428571429,316.14285714285717
2577.3333333333335,-816.9047619047619,314.0952380952381
2624.666666666667,-863.952380952381,312.04761904761904
2672.0,-911.0000000000001,310.0
2719.3333333333335,-958.047619047619,307.95238095238096
2766.666666666667,-1005.0952380952381,305.9047619047619
2814.0,-1052.1428571428573,303.8571428571429
2861.3333333333335,-1099.1904761904764,301.8095238095238
2908.666666666667,-1146.2380952380954,299.76190476190476
2956.0,-1193.2857142857144,297.7142857142857
3003.3333333333335,-1240.3333333333335,295.6666666666667
3050.666666666667,-1287.3809523809525,293.6190476190476
3098.0,-1334.4285714285716,291.57142857142856
3145.3333333333335,-1381.4761904761906,289.5238095238095
3192.666666666667,-1428.5238095238096,287.4761904761905
3240.0,-1475.5714285714287,285.42857142857144
3287.3333333333335,-1522.6190476190477,283.3809523809524
3334.666666666667,-1569.6666666666667,281.33333333333337
3382.0,-1616.7142857142858,279.2857142857143
3429.3333333333335,-1663.7619047619048,277.23809523809524
3476.666666666667,-1710.8095238095239,275.1904761904762
3524.0,-1757.857142857143,273.14285714285717
3571.3333333333335,-1804.904761904762,271.0952380952381
3618.666666666667,-1851.9523809523812,269.04761904761904
3666.0,-1899.0,267.0
3665.764705882353,-1898.4901960784314,226.078431372549
3665.529411764706,-1897.9803921568628,185.15686274509804
3665.294117647059,-1897.4705882352941,144.23529411764707
3665.0588235294117,-1896.9607843137255,103.31372549019608
3664.823529411765,-1896.450980392157,62.39215686274508
3664.5882352941176,-1895.9411764705883,21.470588235294116
3664.3529411764707,-1895.4313725490197,-19.45098039215685
3664.1176470588234,-1894.921568627451,-60.372549019607845
3663.8823529411766,-1894.4117647058824,-101.29411764705884
3663.6470588235293,-1893.9019607843138,-142.21568627450984
3663.4117647058824,-1893.3921568627452,-183.13725490196077
3663.176470588235,-1892.8823529411766,-224.05882352941177
3662.9411764705883,-1892.3725490196077,-264.98039215686276
3662.705882352941,-1891.862745098039,-305.9019607843137
3662.470588235294,-1891.3529411764705,-346.82352941176475
3662.235294117647,-1890.8431372549019,-387.7450980392157
3662.0,-1890.3333333333333,-428.66666666666663
3661.764705882353,-1889.8235294117646,-469.5882352941177
3661.529411764706,-1889.313725490196,-510.5098039215686
3661.294117647059,-1888.8039215686274,-551.4313725490197
3661.0588235294117,-1888.2941176470588,-592.3529411764706
3660.823529411765,-1887.7843137254902,-633.2745098039215
3660.5882352941176,-1887.2745098039215,-674.1960784313726
3660.3529411764707,-1886.764705882353,-715.1176470588235
3660.1176470588234,-1886.2549019607843,-756.0392156862745
3659.8823529411766,-1885.7450980392157,-796.9607843137255
3659.6470588235293,-1885.235294117647,-837.8823529411766
3659.4117647058824,-1884.7254901960785,-878.8039215686274
3659.176470588235,-1884.2156862745098,-919.7254901960785
3658.9411764705883,-1883.7058823529412,-960.6470588235295
3658.705882352941,-1883.1960784313726,-1001.5686274509803
3658.470588235294,-1882.686274509804,-1042.4901960784314
3658.235294117647,-1882.1764705882354,-1083.4117647058824
3658.0,-1881.6666666666667,-1124.3333333333333
3657.764705882353,-1881.1568627450981,-1165.2549019607843
3657.529411764706,-1880.6470588235295,-1206.1764705882354
3657.294117647059,-1880.137254901961,-1247.0980392156862
3657.0588235294117,-1879.6274509803923,-1288.0196078431372
3656.823529411765,-1879.1176470588234,-1328.9411764705883
3656.5882352941176,-1878.6078431372548,-1369.8627450980393
3656.3529411764707,-1878.0980392156862,-1410.7843137254902
3656.1176470588234,-1877.5882352941176,-1451.7058823529412
3655.8823529411766,-1877.078431372549,-1492.6274509803923
3655.6470588235293,-1876.5686274509803,-1533.549019607843
3655.4117647058824,-1876.0588235294117,-1574.4705882352941
3655.176470588235,-1875.549019607843,-1615.3921568627452
3654.9411764705883,-1875.0392156862745,-1656.313725490196
3654.705882352941,-1874.5294117647059,-1697.235294117647
3654.470588235294,-1874.0196078431372,-1738.1568627450981
3654.235294117647,-1873.5098039215686,-1779.078431372549
3654.0,-1873.0,-1820.0
3654.0392156862745,-1873.7254901960785,-1778.8235294117646
3654.078431372549,-1874.450980392157,-1737.6470588235295
3654.1176470588234,-1875.1764705882354,-1696.4705882352941
3654.156862745098,-1875.9019607843138,-1655.2941176470588
3654.1960784313724,-1876.6274509803923,-1614.1176470588234
